title,link,salary_raw,company,company_type,company_size_raw,scrape_time,description,salary_monthly,company_size,ln_salary,AI_general,AI_specialized,has_AI,AI_category,industry_type,experience_level,education,company_type_group,job_category
CMF设计工程师,https://jobs.51job.com/hangzhou-laq/168162857.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,1.2-1.8万,杭州鸿昇企业管理,民营,150-500人,2026/5/14 17:31,"核心工作67
1、负责产品 CMF（色彩、材质、表面处理）设计，结合产品定位输出方案67
2、对接供应商，确认材质样品，跟进打样及生产落地，确保设计效果67
3、收集行业 CMF 趋势，整理素材库，为产品设计提供灵感支持67
4、配合产品、工业设计团队，解决 CMF 相关落地问题67
任职要求67
1、本科及以上，工业设计、产品设计等相关专业67
2、3 年以上 CMF 设计经验，熟悉常见材质（塑料、金属、织物等）及表面处理工艺67
3、会用 PS、AI 等设计软件，能独立输出 CMF 方案图67
4、对色彩、材质敏感，关注设计趋势，沟通协调能力强67
工作亮点67
1、参与产品全流程设计，直接影响产品外观质感67
2、团队协作灵活，提供行业趋势学习资源
职能类别：
工业设计/产品设计",15000.0,150-500人,9.615805480084347,True,False,True,General-Purpose AI,Digital-Intensive,1-3 yr,Bachelor,Private,Engineering
机器人开发工程师,https://jobs.51job.com/hangzhou-bjq/166640253.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,1.2-1.8万·14薪,上海仁廉信息科技,民营,少于50人,2026/5/14 17:31,"【工作内容】
- 参与机器人系统的设计、开发与调试，推动产品功能实现；
- 负责机器人控制算法的编写与优化，提升系统性能与稳定性；
- 与硬件团队协作，完成机器人整体集成与测试工作；
- 撰写技术文档，支持产品迭代与后续维护。
【任职要求】
- 本科及以上学历，自动化、机械工程、电子工程、计算机等相关专业；
- 熟悉机器人运动控制、传感器融合等技术，具备相关项目经验者优先；
- 掌握C/C++、Python等编程语言，了解ROS（Robot Operating System）者优先；
- 具备良好的沟通能力与团队协作精神，对机器人技术有浓厚兴趣。
职能类别：
机器学习工程师",17500.0,少于50人,9.769956159911606,False,True,True,Specialized AI,Digital-Intensive,1-3 yr,Bachelor,Private,Engineering
游戏策划,https://jobs.51job.com/hangzhou-yhq/168444492.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,8千-1.1万·13薪,河南星芽网络科技,民营,150-500人,2026/5/14 17:31,"【工作内容】
- 参与游戏整体策划，包括玩法设计、关卡设定及剧情构思；
- 与美术、程序团队协作，推动游戏内容的实现与优化；
- 分析玩家需求和市场趋势，提出创新性游戏设计方案；
- 负责游戏文档的撰写与整理，确保项目流程顺利进行。
【任职要求】
- 大专及以上学历，专业不限，对游戏行业有浓厚兴趣；
- 具备良好的沟通能力和团队协作精神；
- 对游戏机制、用户体验有基本理解，能独立完成简单策划方案；
- 有相关实习或作品经验者优先，但不作为硬性要求。
职能类别：
游戏策划师",10291.666666666666,150-500人,9.239089785262168,False,False,False,No AI Skills,Digital-Intensive,1-3 yr,Associate,Private,Planning
高级猎头顾问-出海赛道,https://jobs.51job.com/hangzhou-xhq/171648045.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,8千-1.5万,上海科锐福克斯人才顾问,民营,150-500人,2026/5/14 17:31,[blocked],11500.0,150-500人,9.350102314351341,False,False,False,No AI Skills,Traditional,3+ yr,Unspecified,Private,Other
美术编辑（双休+补贴）,https://jobs.51job.com/hangzhou-yhq/168861100.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,5-6千·13薪,河南星芽网络科技,民营,150-500人,2026/5/14 17:31,"【工作内容】
- 负责公司各类宣传资料、海报、活动页面等视觉设计与排版；
- 配合团队完成创意策划，提供美术支持与设计建议；
- 根据项目需求进行图片处理、素材整理及版式优化；
- 参与日常美术资源的维护与更新，确保视觉风格统一。
【任职要求】
- 具备良好的审美能力和艺术素养，熟悉平面设计软件（如PS、AI等）；
- 有较强的学习能力与责任心，能适应快节奏的工作环境；
- 对美术编辑工作感兴趣，欢迎应届毕业生或零基础爱好者投递；
- 工作时间灵活，享受双休及各项补贴福利。
职能类别：
美术编辑",5958.333333333333,150-500人,8.692546078894098,True,False,True,General-Purpose AI,Digital-Intensive,0-1 yr,Unspecified,Private,Content
网站维护（双休+补贴）,https://jobs.51job.com/hangzhou-yhq/168670493.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,8千-1.1万·13薪,河南星芽网络科技,民营,150-500人,2026/5/14 17:31,"【工作内容】
- 负责公司官网及内部系统的日常维护与更新；
- 监控网站运行状态，及时处理技术问题和故障；
- 协助进行网站内容的编辑与优化，提升用户体验；
- 配合其他部门完成相关技术支持与协作工作。
【任职要求】
- 专科及以上学历，计算机相关专业优先；
- 对网站维护、基础编程有一定了解，有相关经验者优先；
- 具备良好的沟通能力和责任心，能适应团队协作；
- 工作认真细致，具有较强的学习能力和问题解决能力。
职能类别：
运维工程师",10291.666666666666,150-500人,9.239089785262168,False,False,False,No AI Skills,Digital-Intensive,1-3 yr,Associate,Private,Other
AI应用工程师,https://jobs.51job.com/hangzhou-scq/171849596.html?s=sou_sou_soulb&t=0_0&req=cf621ed5a0132c2654e935e12b1a2512,2.5-4万,浙江中国轻纺城网络,国企,150-500人,2026/5/14 17:33,"1.专业要求：计算机科学与技术、软件工程、网络工程、电子信息工程、通信工程、自动化、信息管理与信息系统、数学与应用数学、统计学、物联网工程、人工智能、智能科学与技术专业；
2.学历要求：全日制本科及以上学历；
3.学位要求：学士学位及以上；
4.年龄要求：40周岁及以下；
5.工作年限及经历要求：2年及以上AI 应用开发工作经验，其中至少 1 年独立负责智能体项目的全生命周期开发经验；精通智能体核心功能开发，能实现架构设计落地；具备多模态交互开发经验；有行业场景智能体落地经验者优先；
6.其他要求（职称、资格等等）：无。
职能类别：
算法工程师",32500.0,150-500人,10.388995368317829,True,True,True,Both,Digital-Intensive,1-3 yr,Bachelor,State-Owned,Engineering
ai应用工程师,https://jobs.51job.com/hangzhou-laq/171943065.html?s=sou_sou_soulb&t=0_0&req=cf621ed5a0132c2654e935e12b1a2512,1.8-2.8万,星空深智（杭州）科技,民营,少于50人,2026/5/14 17:33,"我们需要的不是“懂AI的人”，而是能把AI真正用进每一个业务岗位的执行者——从销售到客服，从运营到内容，一个一个岗位地改造，把AI工具做进日常工作流里。
重点提示：这不是实验项目，是要在真实业务里跑起来的，沟通时需明确告知候选人岗位核心是“业务AI化落地”，而非纯技术研究。

任职要求
核心硬性要求（必须全部满足，缺一不可）
1.全栈独立交付能力：熟练掌握Python / Node.js后端开发，能完成基础前端交互页面开发；可独立完成“需求对接→开发→上线→迭代”全流程，无需专人指导，具备完整项目经历（非单一环节参与）。
2.AI实战能力（拒绝“仅了解”）：有主流LLM API（OpenAI / DeepSeek / 通义等）使用经验，熟练掌握Prompt编写、参数调试；至少使用过Dify / FastGPT / Coze / LangChain中的一种，搭建过完整AI流程；有RAG知识库搭建或多步骤Agent工作流搭建经验者优先。
3.业务沟通能力：能主动对接销售、运营等业务部门，独立挖掘业务需求，无需产品经理提供完整需求文档；能将技术方案转化为业务语言，推动业务同事接受并使用AI工具。
职能类别：
深度学习工程师",23000.0,少于50人,10.043249494911286,True,True,True,Both,Digital-Intensive,1-3 yr,Unspecified,Private,Engineering
AI高级开发工程师,https://jobs.51job.com/hangzhou-bjq/157248747.html?s=sou_sou_soulb&t=0_0&req=cf621ed5a0132c2654e935e12b1a2512,1.6-3.2万,上海杏和软件,民营,150-500人,2026/5/14 17:33,"工作职责：
1.负责细分行业(如政务等)的知识数据清洗挖掘、知识图谱构建、智能问答系统落地实现，包括但不限于智能问答、智能写作、个性化推荐等应用；
2.参与并落地模型和系统、应用的搭建及工程化部署，确保服务端的稳定性、可扩展性、安全性和效率；
3.负责异构图管理及演化、专家知识沉淀的图谱构建系统的搭建。

任职要求：
1.人工智能相关专业，全日制硕士学位以上，计算机科学相关专业背景；
2. 研究方向是知识图谱及其应用（有论文为证优先）。

加分项：
1. 有医疗领域知识图谱相关经验者优先；
2.有知识图谱、图存储/图计算、LLM应用、机器学习等领域相关经验。
职能类别：
算法工程师",24000.0,150-500人,10.085809109330082,True,True,True,Both,Digital-Intensive,3+ yr,Masters,Private,Engineering
中级AI大模型应用工程师,https://jobs.51job.com/hangzhou-scq/171332476.html?s=sou_sou_soulb&t=0_0&req=cf621ed5a0132c2654e935e12b1a2512,1.3-2.6万·15薪,浙江省公众信息产业有限公司杭州市,国企,少于50人,2026/5/14 17:33,"岗位职责：
1、负责AI大模型在实际业务场景中的应用开发，提升模型性能与用户体验。
2、参与需求分析，根据不同类型的需求场景，结合业务目标选择AI技术/模型实现相关需求，设计模型应用场景与技术方案
3、基于开源或商用大模型，利用Prompt工程、RAG、Agent、微调等技术，构建和优化智能应用（如智能问答、内容生成、知识管理、数据分析、代码助手等）
4、开发和维护与大模型应用相关的核心模块，如文本嵌入、向量数据库检索、智能体工作流编排、评估与测试框架等
5、负责大模型应用的工程化落地，包括数据处理、API服务封装、性能优化、安全合规性控制，并协助部署上线
6、跟踪大模型领域的最新开源项目和技术动态，进行技术预研和原型验证，并将***实践沉淀为团队的工具与标准

任职要求：
1、本科及以上学历，计算机相关专业本科以上
2、熟练掌握 Python，工作中注重代码的规范性与可读性；有java项目开发经验、使用过spring AI人员优先；能使用Java或Python开发api接口，实现大规模与业务系统的数据交互
3、有模型部署优化经验，了解vLLM、TGI等推理加速技术，或模型量化、剪枝等技术；有视觉或多模态大模型（如视觉理解、图像生成）的应用开发经验；能独立部署deepseek、Qwen等主流AI大模型
4、熟练掌握Agent编排、MCP、Prompt工程、RAG框架与向量检索机制，具备强烈的AI产品落地意识与业务理解能力
5、具备完整的AI项目开发到上线的经验，能够根据业务需求设计并实现AI解决方案
6、具有较强的抗压性，有泛政府项目、企业行业项目开发经验者优先。
职能类别：
算法工程师",24375.0,少于50人,10.101313295866047,True,True,True,Both,Digital-Intensive,1-3 yr,Bachelor,State-Owned,Engineering
